Campaign_ID,Budget,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Clicks,Conversions,CTR,CPC,Conversion_Rate,Success
CAMP-EF0VOT,0.42707810838466326,0.2807017543859649,3,4,4,2,0,0.8231768633602832,0.2199919710959454,0.006039852879838248,0.0012043652871936187,0.0017160364602355046,1
CAMP-QTXHI1,0.0798138079091511,0.736842105263158,3,1,1,2,4,0.6653795100760227,0.8731433159373746,0.025595196143065883,0.00027886808156391457,0.008437456651998444,1
CAMP-5CQZCU,0.44922854677875645,0.7543859649122806,0,3,1,0,1,0.47872169261091674,0.12003211561621839,0.0033426179626236873,0.002179969139304566,0.0016216699259456251,1
CAMP-CTSUFL,0.9270480126803234,0.8771929824561404,2,2,0,1,4,0.30807288524194526,0.5545965475712565,0.0010423221284755918,0.006973406668975524,0.011563777230794506,1
CAMP-SEHUDS,0.6817078309022692,0.9298245614035088,4,2,0,2,0,0.5703712642291139,0.8000802890405461,0.0026254443397752117,0.002775794194625675,0.009018886946594114,1
CAMP-3QSQCQ,0.4187516301839851,0.40350877192982454,2,1,1,0,2,0.13118941313704197,0.13247691690084304,0.0009878557443488694,0.007355462362142193,0.006517313266750422,1
CAMP-30O30U,0.09482153247326498,0.42105263157894735,2,0,4,2,3,0.9992156389525764,0.7356483340024087,0.03246040743926886,0.00021835287856068752,0.004730882390088102,1
CAMP-BMC97C,0.8839108364599426,0.10526315789473684,0,4,1,2,4,0.2809420377297776,0.0036130068245684463,0.0009970987093425635,0.007287708233659388,0.00011853244115095681,0
CAMP-7BO119,0.09121004795248891,0.894736842105263,0,2,0,2,3,0.7881420699086923,0.2786029706945002,0.026606233050985906,0.0002679956518963599,0.002271426556904301,1
CAMP-XP9N56,0.8407736602395618,0.08771929824561403,0,3,1,0,1,0.08249869273158762,0.8147330389401848,0.0003079118530450013,0.023236371409127748,0.062362208618122736,1
CAMP-NYXTXM,0.8187837322686142,0.9122807017543859,0,3,1,1,2,0.9208197578536663,0.12123645122440788,0.003528754169330659,0.0020648317864124972,0.0008420129424453845,0
CAMP-GTT0IA,0.9132240524869083,0.40350877192982454,3,0,4,1,2,0.3896665459957363,0.9277398635086311,0.0013385790648054946,0.0054368280845302226,0.01529260793006738,1
CAMP-AKYTT3,0.3976846371461247,0.5614035087719298,0,2,3,1,4,0.08223723904911306,0.5568044961862706,0.0006551645392318969,0.011052919935702846,0.04280781130193009,1
CAMP-IMJ70E,0.3495114463995506,0.8421052631578947,3,1,0,2,2,0.6022283898475523,0.17221999197109594,0.005397185551368982,0.0013484513952555614,0.0018423115257989238,1
CAMP-3P15AH,0.13811921911679143,0.4912280701754385,3,3,4,0,4,0.9041470576404811,0.8398233641107989,0.020309443340690972,0.000353326661023685,0.0059709215078684475,1
CAMP-DBVZB0,0.28819646475793026,0.736842105263158,0,0,1,2,4,0.5803065041631471,0.7209955841027701,0.006300864082159107,0.0011542296281065005,0.007988928636258037,1
CAMP-OIH5CS,0.9494994081178146,0.3684210526315789,1,2,1,1,3,0.9966614375930172,0.2810116419108792,0.003293771336546604,0.0022123347431689004,0.0018078332732102793,1
CAMP-K30LVY,0.06875865251499769,0.43859649122807015,4,2,3,1,2,0.9024777764369897,0.5473705339221197,0.040098283926529865,0.00017537342892731686,0.0038972439029507527,1
CAMP-LKFXHK,0.1754579563010373,0.47368421052631576,2,2,0,0,4,0.27724146253167614,0.1862705740666399,0.004937244178096804,0.0014745651965273618,0.004338183893373515,1
CAMP-C856WP,0.21404064926466165,0.8596491228070176,3,2,0,2,3,0.026809058364506658,0.0658370132476917,0.0004113955229457081,0.017491894908685003,0.015310175959169444,1
CAMP-R97Y2L,0.11809554382937743,0.3508771929824561,4,2,2,1,0,0.1630264269337517,0.5812926535527901,0.004308075291268122,0.0016906193467753755,0.0227929184842169,1
CAMP-OFN1R4,0.39583876727995027,0.8421052631578947,1,3,0,0,3,0.6875628494429025,0.8271778402248094,0.0054426051701644594,0.0013371523652573871,0.007735472280813437,1
CAMP-KZ36U8,0.6167011095282999,0.10526315789473684,2,0,3,2,3,0.2693174047705241,0.12986752308309915,0.0013716774455517153,0.0053061594038623814,0.003125124518636545,1
CAMP-UEIHX7,0.9905098212315162,0.2807017543859649,2,2,2,2,4,0.38361288765536383,0.4056603773584906,0.0012146100034550612,0.005989153350342346,0.006803394067944502,1
CAMP-4D0GJY,0.9709877410164323,0.3333333333333333,3,4,2,1,1,0.480833433892442,0.3107185869128864,0.0015534002826656204,0.004687485201618551,0.004160888090430097,1
CAMP-V5G10U,0.6489235769747798,0.7017543859649122,0,4,1,1,1,0.3462451228832308,0.6914893617021277,0.0016751174234670332,0.0043478370973005056,0.012828193724626978,1
CAMP-R5L8A7,0.7981581428944042,0.8421052631578947,1,0,1,2,1,0.8995213386428542,0.3299879566439181,0.0035361644630731623,0.0020604984032852537,0.0023554145038730163,1
CAMP-8E9RIV,0.8408739792540277,0.3333333333333333,3,1,0,2,3,0.062366759181046616,0.5947410678442393,0.0002327512909176343,0.030513195527281465,0.059837695736427256,1
CAMP-H6T1NT,0.11217672197588331,0.9298245614035088,1,1,2,1,4,0.4949921563895258,0.2081493376154155,0.013663120515315657,0.0005286700358821897,0.002711000708087411,1
CAMP-MJSRD9,0.584157621235529,0.3684210526315789,0,1,1,2,2,0.8167813040505209,0.08851866720192694,0.004385521920620186,0.0016606842780856966,0.0006943251306018084,0
CAMP-Q46NOU,0.5544431291506992,0.47368421052631576,0,4,3,1,3,0.4118901090060738,0.33962264150943394,0.0023316962657053252,0.0031253146495014918,0.005308190740147491,1
CAMP-HFJ7UP,0.8177002869123814,0.6842105263157894,3,1,1,2,3,0.9825831623828486,0.5564030509835408,0.0037704135479639436,0.0019322772534056806,0.0036374119043196505,1
CAMP-FLN4RX,0.18053409843301702,0.8421052631578947,0,3,1,1,4,0.02252524033626966,0.16178241670012042,0.0004144243922322435,0.017366221766396326,0.04324421425486238,1
CAMP-YJ38XR,0.9170161112337232,0.10526315789473684,4,2,2,0,0,0.9065604762479386,0.974708952228021,0.0031020626532366922,0.0023491874674700522,0.006912205334195002,1
CAMP-G2GZR7,0.7504062920085873,0.0,2,4,2,1,3,0.7209886971561884,0.0,0.003014714329527298,0.0024172995715975457,0.0,0
CAMP-TXCB48,0.8842318573062338,0.5438596491228069,3,0,4,1,0,0.301355536784522,0.7962665596146127,0.0010691827482078742,0.0067992263671750874,0.016957178567145847,1
CAMP-Y1O4IZ,0.8113400613952368,0.21052631578947367,1,0,3,0,0,0.7088612686537147,0.18225612203934163,0.0027414643757524113,0.0026583251776652623,0.001653482018176749,1
CAMP-ASNWYW,0.16450311992134992,0.5087719298245614,4,2,2,2,1,0.8804754434656691,0.9851465274989964,0.01664693074888276,0.0004326396847755342,0.007193476409692214,1
CAMP-RRATAT,0.372785457755663,0.38596491228070173,3,4,0,0,4,0.0697477977555207,0.48293857888398234,0.0005943728884594077,0.012170371338491448,0.043626258859032804,1
CAMP-J9A3Y3,0.8722738307818864,0.8771929824561404,0,1,3,1,0,0.3962632235227867,0.26134082697711764,0.0014253385134939216,0.005107140642630189,0.0042500322747166235,1
CAMP-6DDFGS,0.3499929776689874,0.9649122807017545,0,1,3,2,4,0.6098909939262298,0.7356483340024087,0.00545824366695218,0.0013333054404450263,0.007755925668818876,1
CAMP-3JONOU,0.7263698561425332,0.3157894736842105,0,3,2,0,1,0.6078194762881621,0.402448815736652,0.0026257516608669024,0.002775469361246471,0.004259423063028294,1
CAMP-9IY4X4,0.8730964467005076,0.5438596491228069,0,3,3,2,4,0.2079160130324605,0.24407868325973506,0.0007470411189534215,0.009705862318153043,0.0075545244305310795,1
CAMP-1DNTCA,0.9468710499388053,0.5087719298245614,1,1,2,2,3,0.7295563332126623,0.9594540345242876,0.002417520446900613,0.003014439056837163,0.00845589949268793,1
CAMP-GRP2U4,0.6546016331935555,0.4912280701754385,4,0,1,0,0,0.9800892964884759,0.48615014050582095,0.004696585177543337,0.0015503809698468396,0.0031854898091205073,1
CAMP-DTBH55,0.6785377500451435,0.8421052631578947,2,0,4,2,4,0.2837576927718113,0.5732637494981936,0.0013131440465989398,0.005541693816077647,0.012971038910001925,1
CAMP-RBC76U,0.3752332417086335,0.7719298245614035,1,3,1,0,2,0.7608503278226941,0.502408671216379,0.006351021700127172,0.001145066726322392,0.004245121329104302,1
CAMP-B7L8V1,0.06843763166870649,0.4912280701754385,1,2,2,1,4,0.793853827279675,0.2862304295463669,0.03544201955612705,0.00019937112785979624,0.0023167506315964286,1
CAMP-ZOCFI4,0.6261310968881042,0.5087719298245614,2,1,2,2,0,0.9965206548409155,0.8334002408671217,0.0049920001058430105,0.0014583345337391758,0.005374905385992184,1
CAMP-O6L1F9,0.005858630444814511,0.2631578947368421,2,3,1,1,1,0.7860504404488958,0.7087515054195103,0.3081177732828127,1.645308194402786e-05,0.0057968523093971745,1
CAMP-0S9BP4,0.9074256134507734,0.6842105263157894,0,3,0,1,1,0.07196009814569004,0.6348855881172221,0.00024836473850498763,0.028649505743747194,0.05557099885472758,1
CAMP-M18O1B,0.9981541301338256,0.3157894736842105,1,1,0,2,0,0.40931579582478583,0.3550782818145323,0.0012861038620861657,0.005657700420802282,0.0055838439799907914,1
CAMP-J9RM7P,0.013844023996308262,0.2982456140350877,3,1,0,0,3,0.7359921161658823,0.45182657567242074,0.14481025486784915,4.326964745986715e-05,0.003946983000891149,1
CAMP-YXDW2Z,0.0036315483236692685,0.0,2,0,2,2,3,0.7686134910100156,0.3928141308711361,0.4166276075169126,1.0259645493172603e-05,0.003285163169940137,1
CAMP-CFZW0L,0.21032884572941957,0.22807017543859648,2,2,3,1,1,0.3204014319617071,0.03994379767161782,0.004764814174712985,0.0015281098631968434,0.0008277783071035614,0
CAMP-DALMJE,0.7169599325856223,0.8771929824561404,4,2,2,1,1,0.23090382526849285,0.09935768767563229,0.0010113850363275344,0.007185403331706141,0.002799773805067343,1
CAMP-GQTOAM,0.1222487510282699,0.8070175438596492,3,1,3,0,0,0.33379590523309605,0.06403050983540748,0.008481340025559924,0.0008558616058880197,0.0012563367610488284,0
CAMP-DVLNKN,0.39664131939567826,0.8596491228070176,3,4,1,2,3,0.5304694099191505,0.10798875953432358,0.004192502899588361,0.0017373440340808155,0.0013159653604697054,1
CAMP-D669UG,0.5343391986517124,0.017543859649122806,2,3,4,1,1,0.26817103093198186,0.18647129666800483,0.0015766461512828878,0.004618585690771339,0.004489416952316837,1
CAMP-NEKRCP,0.693705985032403,0.9298245614035088,0,3,3,1,3,0.07998471501548611,0.14351665997591329,0.00036316852803519763,0.01976974773338298,0.011472254283096815,1
CAMP-PRCJIW,0.6568086515118076,0.47368421052631576,4,1,0,1,1,0.8683882386066529,0.9961862705740667,0.004147593021612331,0.0017562019109742324,0.007375478518526883,1
CAMP-VHDK8L,0.46315282598663754,0.8421052631578947,3,4,2,0,4,0.27746269257069306,0.572059413890004,0.0018817739015195034,0.00387140791330905,0.013235983472471225,1
CAMP-W2LM34,0.01123572962019221,0.8596491228070176,2,0,1,1,2,0.08300148827480794,0.6485347250100362,0.01990790822321548,0.00036059824053418887,0.049382669670681466,1
CAMP-9EL8HL,0.7664573343231476,0.5087719298245614,3,1,0,1,4,0.6128273198986364,0.1276595744680851,0.002508923557518671,0.0029046730355714655,0.0013428484019213655,1
CAMP-88KZRU,0.6952910254609659,0.6491228070175439,4,1,1,2,1,0.1835404850971401,0.5469690887193899,0.0008294057286596105,0.008749735248753015,0.019076985378693293,1
CAMP-IN3OEU,0.7347765895547842,0.8771929824561404,4,3,4,2,2,0.06827963476931741,0.548976314733039,0.00029255492768231784,0.024426677966601352,0.050599181658499436,1
CAMP-VTYT8Q,0.9163540057382477,0.05263157894736842,1,1,2,1,2,0.42932705844495395,0.20012043356081893,0.0014698262258551194,0.004953107241177786,0.0030072718606432534,1
CAMP-ZPKY32,0.14939507634277002,0.0,2,1,2,1,1,0.21473392059852783,0.30871136089923723,0.0044901363693355,0.0016218850520077334,0.009239044672095955,1
CAMP-ORWIXZ,0.0803555305872675,0.12280701754385964,4,1,4,2,1,0.6719962994248019,0.15877157767964672,0.025679351294555668,0.0002779304432833051,0.0015205389553138166,1
CAMP-2C9ROS,0.222387191268233,0.4912280701754385,1,3,2,0,3,0.8259321829371304,0.816539542352469,0.011590228421737998,0.0006244716518485019,0.006355889730663624,1
CAMP-7YT2M6,0.362372344054092,0.9473684210526316,1,0,3,0,1,0.8949760669321427,0.8625050180650342,0.0077327501831691865,0.0009393458382000171,0.00619524788664109,1
CAMP-TWD1XM,0.717642101883991,0.6666666666666667,3,0,1,0,0,0.6295603555770082,0.853472501003613,0.0027526926024426385,0.0026474808535868785,0.008716511348099214,1
CAMP-XB9YO1,0.3316345980217091,0.03508771929824561,3,1,0,0,1,0.36498934073448375,0.6802488960256926,0.0034508830406834333,0.002111492154043958,0.011974254804165932,1
CAMP-8PAJSS,0.21508396701510807,0.5438596491228069,1,3,4,0,0,0.9364265315152246,0.8488558811722201,0.013579933910946862,0.0005319516240692698,0.005826788865422211,1
CAMP-UUQO1V,0.6855400172548705,0.15789473684210525,3,0,3,0,1,0.2857085394795061,0.9231232436772382,0.0013086232130037683,0.005560756996096742,0.020723802403489727,1
CAMP-SMADO8,0.9030316406171626,0.15789473684210525,4,0,0,0,3,0.28102248501669286,0.6320754716981133,0.0009761619407246376,0.0074430068061328665,0.014436517924051009,1
CAMP-E7FLQH,0.015549447242230292,0.3157894736842105,0,0,0,0,0,0.9269136398374964,0.9104777197912486,0.1647493166743198,3.7146343233277825e-05,0.006314414085797106,1
CAMP-RRPZLK,0.5566100198631648,0.7894736842105263,4,3,4,2,4,0.11415470013273803,0.8315937374548374,0.0006464364818076894,0.011200579503156163,0.046291956313427585,1
CAMP-3E4XYF,0.8197066672017014,0.5789473684210527,1,3,3,0,0,0.5760427979566389,0.10337213970293056,0.00220510129519485,0.0033045641483033916,0.0011588784319501678,0
CAMP-9IGFU8,0.808952468850946,0.5614035087719298,1,1,0,0,3,0.027331965729455773,0.6595744680851064,0.00010632082160408967,0.06446646287955525,0.1456727868732685,0
CAMP-IOGXPB,0.25127906743444156,0.38596491228070173,4,2,0,0,0,0.1605727846828366,0.20293054997992774,0.0020100968122825735,0.003624692017908941,0.008129517443652716,1
CAMP-WHVNZH,0.8045986236231215,0.9473684210526316,3,0,3,1,1,0.9511282731989864,0.7470895222802089,0.0037091089654061856,0.001964272056514818,0.005048141958838207,1
CAMP-13CD5G,0.801849882626753,0.47368421052631576,3,2,2,2,1,0.3569043883995012,0.08430349257326376,0.0013968255340168626,0.005210995948299473,0.001538153021450727,1
CAMP-LQJ5SX,0.11620954635741658,0.5438596491228069,1,3,0,2,3,0.3988777603475323,0.23364110798875953,0.010643622221845065,0.0006806229627253903,0.003776631615440933,1
CAMP-VWVM4W,0.3848438032944765,0.8596491228070176,2,3,1,2,2,0.416475604360243,0.07788036932958652,0.003393943581624789,0.0021469625523450426,0.001216898336297776,0
CAMP-3ZKWDE,0.9967697277341947,0.10526315789473684,3,3,3,0,1,0.8067656168295724,0.41991168205539947,0.002539544742494371,0.0028696618926592936,0.0033451124626314994,1
CAMP-EKGYSP,0.7773720430970485,0.4912280701754385,4,2,0,0,4,0.5906439805317566,0.6097952629466079,0.0023841722577659426,0.003056575981316001,0.00663936506791302,1
CAMP-ENGWYX,0.5935474809895467,0.12280701754385964,3,3,4,1,3,0.9986525079441695,0.4458048976314733,0.005276695394537263,0.0013793668538617733,0.0028660048445880303,1
CAMP-9TRFLQ,0.21343873517786563,0.0,4,1,1,2,0,0.8910743735167531,0.488358089120835,0.013021931087488722,0.0005550472705743261,0.0035212655231780937,1
CAMP-BMAE38,0.1746955317910957,0.9824561403508771,1,3,0,0,0,0.5169542657173887,0.9409875551987155,0.009221927615021889,0.0007865963210449993,0.011700354440064812,1
CAMP-SRYO4R,0.46840954234465604,0.9473684210526316,3,4,1,2,4,0.2590000402236435,0.5666399036531514,0.0017372501631540331,0.004192728880930847,0.014040132610991438,1
CAMP-CB1KJT,0.44140366365040834,0.03508771929824561,4,2,1,1,1,0.6781102932303608,0.5020072260136492,0.0048157602508567595,0.001511891103585757,0.004760616551879255,1
CAMP-GQ01TE,0.4888946850986136,0.40350877192982454,1,4,2,1,3,0.2884437472346245,0.353472501003613,0.0018530952996983823,0.0039311990079342295,0.007881903945738877,1
CAMP-E13N3B,0.9045163620312594,0.38596491228070173,2,3,1,1,4,0.7807208076907606,0.21758329987956643,0.002708313083360671,0.002690866240622158,0.0017905416586325735,1
CAMP-ZT9D31,0.095724403603459,0.12280701754385964,4,1,2,2,1,0.44026788946542783,0.18386190285026094,0.014201901548225896,0.000508346260008871,0.002695266638764398,1
CAMP-K9QM3P,0.04733051102505969,0.9298245614035088,2,0,3,0,3,0.5482281485056916,0.38920112404656765,0.034947580917974105,0.00020229488533455325,0.0045680369822625,1
CAMP-91I3VM,0.24136754880520056,0.9824561403508771,2,3,2,0,0,0.6190418728128394,0.39361702127659576,0.008014089879166627,0.0009061426373952428,0.004090338611197772,1
CAMP-ZWFFHH,0.1333440340282097,0.8070175438596492,0,1,4,1,3,0.5724830055106391,0.3095142513046969,0.01332676073727277,0.000542190865696284,0.003479822033061023,1
CAMP-CMKTLZ,0.8212515800244778,0.631578947368421,3,2,0,0,2,0.49181448855637344,0.5551987153753514,0.001879159622495115,0.0038767830346908305,0.007260004481862245,1
CAMP-KJ49YD,0.09000621977889689,0.03508771929824561,4,4,3,1,3,0.603656329190298,0.8849859494179045,0.020658526837232065,0.00034723456657388387,0.009425814373405152,1
CAMP-82795E,0.21837443068959292,0.8771929824561404,2,4,3,2,2,0.45126905595108807,0.19710959454034524,0.006457329277105294,0.0011261162666134055,0.002817729818861434,1
CAMP-5IZ31Y,0.5123893982865512,0.5614035087719298,0,4,4,1,3,0.9297494067012589,0.12043356081894822,0.005688836358675504,0.0012790338068727164,0.0008281641736469326,0
CAMP-RUJOQW,0.4489677173411449,0.47368421052631576,1,2,2,2,2,0.768472708257914,0.5180650341228423,0.005364995820164335,0.0013565749109233226,0.004333909773503066,1
CAMP-5DSK7N,0.2687345759515259,0.8070175438596492,4,1,0,1,0,0.6364184867865331,0.11702127659574468,0.007405585170330484,0.0009811267606033166,0.0011849244270539724,0
CAMP-8LA100,0.6438073072370136,0.12280701754385964,2,2,2,0,1,0.7710067977957443,0.16639903653151344,0.0037569796749091235,0.0019391992184106554,0.0013864127557464082,1
CAMP-QXMCTH,0.26307658353564334,0.5789473684210527,3,4,1,0,2,0.31997908370540207,0.888598956242473,0.0038108634796617824,0.0019117290734884465,0.017823964013585863,1
CAMP-PHJ3MU,0.21983908830079654,0.5964912280701755,0,3,2,1,2,0.7032701822131049,0.16981132075471697,0.009985316681109028,0.000725944446394287,0.0015530044393634705,1
CAMP-URMYBD,0.674384542846251,0.5438596491228069,2,0,3,0,0,0.3456015445879088,0.08671216378964272,0.0016088105980444408,0.004526520568034579,0.0016336094622099381,1
CAMP-2QE4PA,0.5678658132862503,0.40350877192982454,3,2,0,0,2,0.2151964924982905,0.3564833400240867,0.0011911405243261695,0.006106581851533951,0.01063758491188811,1
CAMP-8HYEXF,0.9975120884412432,0.22807017543859648,2,2,2,0,4,0.21049032621374847,0.8641107988759535,0.0006612586399695113,0.010952106772131782,0.026278154639464882,1
CAMP-7JXJN6,0.45480628398306616,0.5438596491228069,4,1,0,2,0,0.4563372350267488,0.690887193898033,0.003147637686667584,0.0023151464434302453,0.00973261909239318,1
CAMP-FOKZIX,0.6275957544993078,0.9649122807017545,4,1,0,0,4,0.17390692248903908,0.79084704937776,0.0008712241493490064,0.008332905321056464,0.029063267740331876,1
CAMP-ZAREIY,0.6222788467326097,0.7894736842105263,4,2,1,2,0,0.16133703390853146,0.9383781613809716,0.0008153802623805831,0.008899025100000763,0.03712654058606181,1
CAMP-AZ39PE,0.8560422142412872,0.736842105263158,0,4,1,1,2,0.5574393628574876,0.20433560818948213,0.002043239413222812,0.0035659889448197315,0.0023618187593277594,1
CAMP-CN0DL5,0.0956642121947794,0.2631578947368421,4,0,3,0,4,0.8369333494227907,0.25752709755118425,0.02696342803872115,0.0002643493332670548,0.001975988332390351,1
CAMP-E11E9F,0.5966974980437791,0.05263157894736842,3,1,4,0,2,0.617694380757009,0.411682055399438,0.0032477466744309383,0.0022437193433050505,0.004287242257029428,1
CAMP-TAXP0W,0.3075580345498686,0.894736842105263,2,4,0,0,0,0.33486183178472306,0.2880369329586511,0.003413701814012693,0.0021345204017839867,0.005540006001428052,1
CAMP-FOY4DD,0.049798358780923334,0.631578947368421,1,3,4,1,2,0.3031857125618439,0.40806904857486953,0.018459355789484842,0.00038945883186349077,0.008653521913548567,1
CAMP-1VN8LF,0.5462771613731666,0.9298245614035088,3,1,3,2,4,0.7058444953943928,0.9247290244881574,0.004052602439913159,0.0017974633796907008,0.008423649512319246,1
CAMP-JDTVV2,0.9648080897253265,0.3508771929824561,3,4,0,2,4,0.5142190579622702,0.5696507426736251,0.0016719872575854957,0.0043559549255510425,0.0071243924194397176,1
CAMP-Y4XKSS,0.2927308842117935,0.22807017543859648,4,4,0,0,2,0.7461083624954749,0.7651545564030511,0.007972496491652985,0.0009109039340048276,0.006593715811898664,1
CAMP-0KB68R,0.3912240926145142,0.5263157894736843,0,0,4,1,3,0.223925023128595,0.41268566840626253,0.0017990507800610832,0.004049034674059249,0.011829733520525864,1
CAMP-ERVT99,0.061034088401115544,0.9473684210526316,2,0,2,1,0,0.49847150154861025,0.7525090325170615,0.024894957034939963,0.0002869157439759137,0.009705122072312866,1
CAMP-7E4UNY,0.9778696254088,0.8245614035087718,0,3,1,1,0,0.6696029926390732,0.4542352468887997,0.002148378014600213,0.0033917102658998157,0.004362590481718017,1
CAMP-181ACJ,0.9860757207921189,0.2982456140350877,2,4,2,1,2,0.6291581191424319,0.360497792051385,0.002001730796632299,0.003639816284704846,0.003686071045185409,1
CAMP-BC2SWS,0.4333179510844486,0.10526315789473684,2,4,4,1,3,0.9261493906118016,0.26073865917302286,0.006697042142172216,0.0010855903079814567,0.001806118176956018,1
CAMP-OZCTWJ,0.4351838847535162,0.15789473684210525,0,0,1,2,4,0.524516310687422,0.8115214773183461,0.0037795806282262543,0.0019275819952111952,0.009946531166204947,1
CAMP-LSH3TO,0.01739531710840473,0.10526315789473684,3,1,2,2,1,0.6336832790314146,0.4895624247290245,0.10211120609097343,6.442584852913211e-05,0.00496874546794349,1
CAMP-W4YCZ0,0.6437270520254409,0.5614035087719298,2,1,1,2,1,0.44087124411729217,0.21617824167001204,0.0021495279441032743,0.0033898980656559947,0.0031620559084022106,1
CAMP-4CDPQV,0.08292369735759716,0.38596491228070173,0,2,0,0,2,0.4390008446965126,0.3331995182657567,0.01629214698393781,0.0004422162594587217,0.004886504237429347,1
CAMP-L00EZZ,0.3048293573563933,0.3508771929824561,2,0,2,1,3,0.17901532520815738,0.7352468887996789,0.001847190098146716,0.00394374016386548,0.026261626937192677,1
CAMP-F8S2ZG,0.797034569932385,0.3157894736842105,1,2,1,0,3,0.49213627770403445,0.9072661581694099,0.0019375882199490662,0.003760097698663529,0.011849195962556854,1
CAMP-E2J51B,0.1418510864549267,0.8245614035087718,3,0,1,1,0,0.11306866175938217,0.9859494179044561,0.0025052355342598132,0.002908947366481261,0.05537997954616804,1
CAMP-3JCZUC,0.16006901948195262,0.3157894736842105,4,3,1,2,4,0.48370942439966214,0.8715375351264553,0.00940932555588851,0.000770796689389237,0.011580898461107447,1
CAMP-QMRUNJ,0.7936839148492205,0.6140350877192982,2,4,2,0,3,0.7901331402598447,0.39963869931754314,0.003123696353474648,0.0023329052097918338,0.0032508292232298337,1
CAMP-DU0ISB,0.5804658815031801,0.4912280701754385,1,3,3,2,1,0.25477655766059293,0.8402248093135288,0.0013789275809913996,0.005278369782043964,0.02114162216736779,1
CAMP-5IQNF7,0.7468549988964909,0.2982456140350877,4,0,2,1,4,0.7810828204818793,0.9739060618225613,0.0032814324107407326,0.0022206625772313673,0.00801694522564564,1
CAMP-4T60PL,0.34128528721333845,0.017543859649122806,4,4,4,1,4,0.1566509794457182,0.223203532717784,0.0014455144403458288,0.005036114921257432,0.009155102804896672,1
CAMP-OZJCNS,0.9264661623964207,0.0,2,1,2,1,2,0.9916535939825429,0.24267362505018064,0.0033586833844271306,0.0021695295290271787,0.0015682980100534258,1
CAMP-6G298C,0.36251279067434444,0.8070175438596492,0,1,1,2,3,0.9503036885081051,0.5716579686872743,0.008207027482032555,0.0008846871853901518,0.0038647816578712656,1
CAMP-QK4LTA,0.5266547621436167,0.07017543859649122,2,2,0,1,2,0.3843570250593299,0.45383380168606985,0.002290816284962586,0.0031810389061843252,0.007594199273878476,1
CAMP-HUKWQV,0.4238879637246444,0.3333333333333333,1,0,2,2,3,0.828969068018181,0.597751906864713,0.006127896435413328,0.0011869768876689509,0.0046349836553608885,1
CAMP-R1H61I,0.16656969161934954,0.17543859649122806,4,0,2,0,0,0.7406982824504244,0.5014050582095545,0.013837299238772688,0.0005219266740175767,0.004352229841438696,1
CAMP-AOIM45,0.34519772877751254,0.7192982456140351,2,1,1,1,2,0.432645509030208,0.044961862705740666,0.003928555952411564,0.0018543446254198925,0.000682427057489642,0
CAMP-8AX40D,0.28267891896230013,0.017543859649122806,0,3,0,1,2,0.34306745505007846,0.22721798474508229,0.0038031003496287407,0.0019156388404281233,0.004271248068475543,1
CAMP-TIRC9Z,0.566641921309765,0.03508771929824561,2,4,0,1,1,0.9299907485620047,0.6505419510236853,0.005146894799426004,0.0014142884618253805,0.0044952465661880475,1
CAMP-D76SZN,0.7611404265564495,0.38596491228070173,3,3,4,0,2,0.17440971803225938,0.7567242071457246,0.0007195931283682634,0.010072625360076233,0.027733042980866738,1
CAMP-9DDE3C,0.9434200758411749,0.9473684210526316,0,3,2,1,3,0.7564659506858131,0.15134484142914492,0.002515894714525965,0.002896627761925123,0.0012854664088030549,1
CAMP-UP8IJL,0.5203747918380449,0.19298245614035087,1,1,0,2,1,0.9944692490245767,0.5357286230429547,0.005991416635275916,0.0012141489749024972,0.0034599741320295294,1
CAMP-2Z0LJC,0.5077546598182219,0.3333333333333333,4,1,0,2,2,0.5694461204295885,0.5325170614211161,0.003517837773803891,0.002071248651316915,0.0060145941721741125,1
CAMP-H2VFFQ,0.6462149635841977,0.07017543859649122,2,1,3,1,2,0.5673544909697921,0.3506623845845042,0.0027549228394325304,0.002645337365110572,0.003977360691157117,1
CAMP-OT8HLJ,0.16650950021066996,0.631578947368421,0,2,3,1,0,0.4371103334540043,0.6983139301485348,0.008180820474676068,0.0008875421692169546,0.010268870994908134,1
CAMP-EFY3ZB,0.11917898918561025,0.6491228070175439,3,3,0,0,2,0.8269981094887575,0.5626254516258531,0.02148028610116404,0.00033367491858535026,0.004372861976577647,1
CAMP-4LDIMS,0.02289279910114163,0.5087719298245614,0,0,4,0,4,0.4237963074695306,0.7027298273785629,0.05339936682179098,0.000129871321448484,0.010657582427019656,1
CAMP-YJ9BOQ,0.4802271222487511,0.14035087719298245,3,4,0,0,1,0.3970475845702104,0.09694901645925331,0.002594747664979528,0.0028086266751085123,0.0015853923936129243,1
CAMP-0IQ2FA,0.696013322365121,0.5789473684210527,1,2,1,1,4,0.560395800651623,0.6358892011240467,0.002526554331426933,0.0028844113078803383,0.007296887811233269,1
CAMP-39E3NW,0.1844866676029775,0.9122807017543859,4,0,2,0,1,0.951812075137766,0.786431152147732,0.016066279186881256,0.000448533286495536,0.005310445625154802,1
CAMP-XUJ3AC,0.021508396701510807,0.7543859649122806,1,3,4,0,0,0.8619725674751619,0.4134885588117222,0.11469411977201384,5.6554428301840765e-05,0.003081935338043505,1
